"","id","q","ans","key_skills_id","min_salary","max_salary","gender","age","location","education","title","experience"
"3618",846,"Q13_Part_1","ipython",22,40,50,"Male","35-39","United Kingdom of Great Britain and Northern Ireland","Doctoral degree","Data Scientist","1-2"
"3619",846,"Q16_Part_1","python",16,40,50,"Male","35-39","United Kingdom of Great Britain and Northern Ireland","Doctoral degree","Data Scientist","1-2"
"3620",846,"Q16_Part_3","sql",19,40,50,"Male","35-39","United Kingdom of Great Britain and Northern Ireland","Doctoral degree","Data Scientist","1-2"
"3621",847,"Q13_Part_1","jupyter",21,50,60,"Male","25-29","Mexico","Master’s degree","Data Scientist","3-4"
"3622",847,"Q13_Part_1","ipython",22,50,60,"Male","25-29","Mexico","Master’s degree","Data Scientist","3-4"
"3623",847,"Q16_Part_1","python",16,50,60,"Male","25-29","Mexico","Master’s degree","Data Scientist","3-4"
"3624",847,"Q16_Part_2","r",17,50,60,"Male","25-29","Mexico","Master’s degree","Data Scientist","3-4"
"3625",847,"Q16_Part_3","sql",19,50,60,"Male","25-29","Mexico","Master’s degree","Data Scientist","3-4"
"3626",848,"Q13_Part_1","jupyter",21,125,150,"Female","25-29","United States of America","Master’s degree","Data Scientist","0-1"
"3627",848,"Q13_Part_1","ipython",22,125,150,"Female","25-29","United States of America","Master’s degree","Data Scientist","0-1"
"3628",848,"Q13_Part_13","spyder",24,125,150,"Female","25-29","United States of America","Master’s degree","Data Scientist","0-1"
"3629",848,"Q16_Part_1","python",16,125,150,"Female","25-29","United States of America","Master’s degree","Data Scientist","0-1"
"3630",848,"Q16_Part_3","sql",19,125,150,"Female","25-29","United States of America","Master’s degree","Data Scientist","0-1"
"3631",849,"Q13_Part_1","jupyter",21,100,125,"Male","35-39","Hong Kong (S.A.R.)","Master’s degree","Data Scientist","3-4"
"3632",849,"Q13_Part_1","ipython",22,100,125,"Male","35-39","Hong Kong (S.A.R.)","Master’s degree","Data Scientist","3-4"
"3633",849,"Q16_Part_1","python",16,100,125,"Male","35-39","Hong Kong (S.A.R.)","Master’s degree","Data Scientist","3-4"
"3634",849,"Q16_Part_2","r",17,100,125,"Male","35-39","Hong Kong (S.A.R.)","Master’s degree","Data Scientist","3-4"
"3635",850,"Q13_Part_1","jupyter",21,70,80,"Male","25-29","United States of America","Master’s degree","Data Scientist","2-3"
"3636",850,"Q13_Part_1","ipython",22,70,80,"Male","25-29","United States of America","Master’s degree","Data Scientist","2-3"
"3637",850,"Q13_Part_3","pycharm",23,70,80,"Male","25-29","United States of America","Master’s degree","Data Scientist","2-3"
"3638",850,"Q16_Part_1","python",16,70,80,"Male","25-29","United States of America","Master’s degree","Data Scientist","2-3"
"3639",850,"Q16_Part_2","r",17,70,80,"Male","25-29","United States of America","Master’s degree","Data Scientist","2-3"
"3640",850,"Q16_Part_3","sql",19,70,80,"Male","25-29","United States of America","Master’s degree","Data Scientist","2-3"
"3641",851,"Q13_Part_1","jupyter",21,125,150,"Female","30-34","United States of America","Doctoral degree","Data Scientist","2-3"
"3642",851,"Q13_Part_1","ipython",22,125,150,"Female","30-34","United States of America","Doctoral degree","Data Scientist","2-3"
"3643",851,"Q13_Part_3","pycharm",23,125,150,"Female","30-34","United States of America","Doctoral degree","Data Scientist","2-3"
"3644",851,"Q16_Part_1","python",16,125,150,"Female","30-34","United States of America","Doctoral degree","Data Scientist","2-3"
"3645",851,"Q16_Part_2","r",17,125,150,"Female","30-34","United States of America","Doctoral degree","Data Scientist","2-3"
"3646",851,"Q16_Part_3","sql",19,125,150,"Female","30-34","United States of America","Doctoral degree","Data Scientist","2-3"
"3647",852,"Q13_Part_1","jupyter",21,70,80,"Male","30-34","United Kingdom of Great Britain and Northern Ireland","Master’s degree","Data Scientist","0-1"
"3648",852,"Q13_Part_1","ipython",22,70,80,"Male","30-34","United Kingdom of Great Britain and Northern Ireland","Master’s degree","Data Scientist","0-1"
"3649",852,"Q13_Part_3","pycharm",23,70,80,"Male","30-34","United Kingdom of Great Britain and Northern Ireland","Master’s degree","Data Scientist","0-1"
"3650",852,"Q13_Part_7","matlab",12,70,80,"Male","30-34","United Kingdom of Great Britain and Northern Ireland","Master’s degree","Data Scientist","0-1"
"3651",852,"Q13_Part_13","spyder",24,70,80,"Male","30-34","United Kingdom of Great Britain and Northern Ireland","Master’s degree","Data Scientist","0-1"
"3652",852,"Q16_Part_1","python",16,70,80,"Male","30-34","United Kingdom of Great Britain and Northern Ireland","Master’s degree","Data Scientist","0-1"
"3653",852,"Q16_Part_2","r",17,70,80,"Male","30-34","United Kingdom of Great Britain and Northern Ireland","Master’s degree","Data Scientist","0-1"
"3654",852,"Q16_Part_3","sql",19,70,80,"Male","30-34","United Kingdom of Great Britain and Northern Ireland","Master’s degree","Data Scientist","0-1"
"3655",853,"Q13_Part_1","jupyter",21,90,100,"Male","22-24","United States of America","Bachelor’s degree","Data Scientist","1-2"
"3656",853,"Q13_Part_1","ipython",22,90,100,"Male","22-24","United States of America","Bachelor’s degree","Data Scientist","1-2"
"3657",853,"Q13_Part_3","pycharm",23,90,100,"Male","22-24","United States of America","Bachelor’s degree","Data Scientist","1-2"
"3658",853,"Q16_Part_1","python",16,90,100,"Male","22-24","United States of America","Bachelor’s degree","Data Scientist","1-2"
"3659",853,"Q16_Part_3","sql",19,90,100,"Male","22-24","United States of America","Bachelor’s degree","Data Scientist","1-2"
"3660",855,"Q13_Part_1","jupyter",21,125,150,"Male","40-44","United States of America","Master’s degree","Data Scientist","15-20"
"3661",855,"Q13_Part_1","ipython",22,125,150,"Male","40-44","United States of America","Master’s degree","Data Scientist","15-20"
"3662",855,"Q13_Part_13","spyder",24,125,150,"Male","40-44","United States of America","Master’s degree","Data Scientist","15-20"
"3663",855,"Q16_Part_1","python",16,125,150,"Male","40-44","United States of America","Master’s degree","Data Scientist","15-20"
"3664",855,"Q16_Part_16","stata",25,125,150,"Male","40-44","United States of America","Master’s degree","Data Scientist","15-20"
"3665",856,"Q13_Part_1","jupyter",21,150,200,"Male","40-44","Germany","Doctoral degree","Data Scientist","5-10"
"3666",856,"Q13_Part_1","ipython",22,150,200,"Male","40-44","Germany","Doctoral degree","Data Scientist","5-10"
"3667",856,"Q13_Part_3","pycharm",23,150,200,"Male","40-44","Germany","Doctoral degree","Data Scientist","5-10"
"3668",856,"Q13_Part_7","matlab",12,150,200,"Male","40-44","Germany","Doctoral degree","Data Scientist","5-10"
"3669",856,"Q13_Part_13","spyder",24,150,200,"Male","40-44","Germany","Doctoral degree","Data Scientist","5-10"
"3670",856,"Q16_Part_1","python",16,150,200,"Male","40-44","Germany","Doctoral degree","Data Scientist","5-10"
"3671",857,"Q13_Part_1","jupyter",21,90,100,"Male","30-34","United States of America","Master’s degree","Data Scientist","5-10"
"3672",857,"Q13_Part_1","ipython",22,90,100,"Male","30-34","United States of America","Master’s degree","Data Scientist","5-10"
"3673",857,"Q16_Part_1","python",16,90,100,"Male","30-34","United States of America","Master’s degree","Data Scientist","5-10"
"3674",857,"Q16_Part_2","r",17,90,100,"Male","30-34","United States of America","Master’s degree","Data Scientist","5-10"
"3675",857,"Q16_Part_3","sql",19,90,100,"Male","30-34","United States of America","Master’s degree","Data Scientist","5-10"
"3676",857,"Q16_Part_16","stata",25,90,100,"Male","30-34","United States of America","Master’s degree","Data Scientist","5-10"
"3677",858,"Q13_Part_13","spyder",24,20,30,"Female","30-34","Brazil","Some college/university study without earning a bachelor’s degree","Data Scientist","1-2"
"3678",858,"Q16_Part_2","r",17,20,30,"Female","30-34","Brazil","Some college/university study without earning a bachelor’s degree","Data Scientist","1-2"
"3679",858,"Q16_Part_3","sql",19,20,30,"Female","30-34","Brazil","Some college/university study without earning a bachelor’s degree","Data Scientist","1-2"
"3680",859,"Q13_Part_1","jupyter",21,90,100,"Male","25-29","United States of America","Master’s degree","Data Scientist","1-2"
"3681",859,"Q13_Part_1","ipython",22,90,100,"Male","25-29","United States of America","Master’s degree","Data Scientist","1-2"
"3682",859,"Q16_Part_1","python",16,90,100,"Male","25-29","United States of America","Master’s degree","Data Scientist","1-2"
"3683",859,"Q16_Part_2","r",17,90,100,"Male","25-29","United States of America","Master’s degree","Data Scientist","1-2"
"3684",859,"Q16_Part_3","sql",19,90,100,"Male","25-29","United States of America","Master’s degree","Data Scientist","1-2"
"3685",860,"Q13_Part_1","jupyter",21,40,50,"Male","22-24","Russia","Master’s degree","Data Scientist","2-3"
"3686",860,"Q13_Part_1","ipython",22,40,50,"Male","22-24","Russia","Master’s degree","Data Scientist","2-3"
"3687",860,"Q13_Part_3","pycharm",23,40,50,"Male","22-24","Russia","Master’s degree","Data Scientist","2-3"
"3688",860,"Q16_Part_1","python",16,40,50,"Male","22-24","Russia","Master’s degree","Data Scientist","2-3"
"3689",860,"Q16_Part_2","r",17,40,50,"Male","22-24","Russia","Master’s degree","Data Scientist","2-3"
"3690",861,"Q13_Part_1","jupyter",21,200,250,"Male","40-44","United States of America","Doctoral degree","Data Scientist","5-10"
"3691",861,"Q13_Part_1","ipython",22,200,250,"Male","40-44","United States of America","Doctoral degree","Data Scientist","5-10"
"3692",861,"Q13_Part_3","pycharm",23,200,250,"Male","40-44","United States of America","Doctoral degree","Data Scientist","5-10"
"3693",861,"Q16_Part_1","python",16,200,250,"Male","40-44","United States of America","Doctoral degree","Data Scientist","5-10"
"3694",861,"Q16_Part_3","sql",19,200,250,"Male","40-44","United States of America","Doctoral degree","Data Scientist","5-10"
"3695",862,"Q13_Part_1","jupyter",21,10,20,"Male","22-24","Peru","Bachelor’s degree","Data Scientist","1-2"
"3696",862,"Q13_Part_1","ipython",22,10,20,"Male","22-24","Peru","Bachelor’s degree","Data Scientist","1-2"
"3697",862,"Q13_Part_7","matlab",12,10,20,"Male","22-24","Peru","Bachelor’s degree","Data Scientist","1-2"
"3698",862,"Q13_Part_13","spyder",24,10,20,"Male","22-24","Peru","Bachelor’s degree","Data Scientist","1-2"
"3699",862,"Q16_Part_3","sql",19,10,20,"Male","22-24","Peru","Bachelor’s degree","Data Scientist","1-2"
"3700",862,"Q16_Part_9","matlab",12,10,20,"Male","22-24","Peru","Bachelor’s degree","Data Scientist","1-2"
"3701",863,"Q16_Part_2","r",17,50,60,"Male","35-39","United States of America","Doctoral degree","Data Scientist","5-10"
"3702",863,"Q16_Part_3","sql",19,50,60,"Male","35-39","United States of America","Doctoral degree","Data Scientist","5-10"
"3703",864,"Q13_Part_1","jupyter",21,100,125,"Female","30-34","United States of America","Master’s degree","Data Scientist","2-3"
"3704",864,"Q13_Part_1","ipython",22,100,125,"Female","30-34","United States of America","Master’s degree","Data Scientist","2-3"
"3705",864,"Q16_Part_1","python",16,100,125,"Female","30-34","United States of America","Master’s degree","Data Scientist","2-3"
"3706",864,"Q16_Part_3","sql",19,100,125,"Female","30-34","United States of America","Master’s degree","Data Scientist","2-3"
"3707",865,"Q13_Part_1","jupyter",21,30,40,"Male","30-34","Russia","Master’s degree","Data Scientist","2-3"
"3708",865,"Q13_Part_1","ipython",22,30,40,"Male","30-34","Russia","Master’s degree","Data Scientist","2-3"
"3709",865,"Q16_Part_1","python",16,30,40,"Male","30-34","Russia","Master’s degree","Data Scientist","2-3"
"3710",866,"Q13_Part_1","jupyter",21,200,250,"Male","30-34","United States of America","Doctoral degree","Data Scientist","2-3"
"3711",866,"Q13_Part_1","ipython",22,200,250,"Male","30-34","United States of America","Doctoral degree","Data Scientist","2-3"
"3712",866,"Q13_Part_7","matlab",12,200,250,"Male","30-34","United States of America","Doctoral degree","Data Scientist","2-3"
"3713",866,"Q16_Part_1","python",16,200,250,"Male","30-34","United States of America","Doctoral degree","Data Scientist","2-3"
"3714",866,"Q16_Part_3","sql",19,200,250,"Male","30-34","United States of America","Doctoral degree","Data Scientist","2-3"
"3715",867,"Q13_Part_1","jupyter",21,100,125,"Male","22-24","United States of America","Bachelor’s degree","Data Scientist","1-2"
"3716",867,"Q13_Part_1","ipython",22,100,125,"Male","22-24","United States of America","Bachelor’s degree","Data Scientist","1-2"
"3717",867,"Q13_Part_7","matlab",12,100,125,"Male","22-24","United States of America","Bachelor’s degree","Data Scientist","1-2"
"3718",867,"Q16_Part_1","python",16,100,125,"Male","22-24","United States of America","Bachelor’s degree","Data Scientist","1-2"
"3719",867,"Q16_Part_3","sql",19,100,125,"Male","22-24","United States of America","Bachelor’s degree","Data Scientist","1-2"
"3720",868,"Q13_Part_1","jupyter",21,40,50,"Male","35-39","Spain","Doctoral degree","Data Scientist","4-5"
"3721",868,"Q13_Part_1","ipython",22,40,50,"Male","35-39","Spain","Doctoral degree","Data Scientist","4-5"
"3722",868,"Q13_Part_13","spyder",24,40,50,"Male","35-39","Spain","Doctoral degree","Data Scientist","4-5"
"3723",868,"Q16_Part_1","python",16,40,50,"Male","35-39","Spain","Doctoral degree","Data Scientist","4-5"
"3724",868,"Q16_Part_2","r",17,40,50,"Male","35-39","Spain","Doctoral degree","Data Scientist","4-5"
"3725",868,"Q16_Part_3","sql",19,40,50,"Male","35-39","Spain","Doctoral degree","Data Scientist","4-5"
"3726",869,"Q13_Part_1","jupyter",21,100,125,"Male","35-39","United States of America","Doctoral degree","Data Scientist","4-5"
"3727",869,"Q13_Part_1","ipython",22,100,125,"Male","35-39","United States of America","Doctoral degree","Data Scientist","4-5"
"3728",869,"Q13_Part_3","pycharm",23,100,125,"Male","35-39","United States of America","Doctoral degree","Data Scientist","4-5"
"3729",869,"Q13_Part_13","spyder",24,100,125,"Male","35-39","United States of America","Doctoral degree","Data Scientist","4-5"
"3730",869,"Q16_Part_1","python",16,100,125,"Male","35-39","United States of America","Doctoral degree","Data Scientist","4-5"
"3731",869,"Q16_Part_2","r",17,100,125,"Male","35-39","United States of America","Doctoral degree","Data Scientist","4-5"
"3732",869,"Q16_Part_3","sql",19,100,125,"Male","35-39","United States of America","Doctoral degree","Data Scientist","4-5"
"3733",870,"Q13_Part_3","pycharm",23,20,30,"Male","25-29","Spain","Master’s degree","Data Scientist","0-1"
"3734",870,"Q13_Part_7","matlab",12,20,30,"Male","25-29","Spain","Master’s degree","Data Scientist","0-1"
"3735",870,"Q13_Part_13","spyder",24,20,30,"Male","25-29","Spain","Master’s degree","Data Scientist","0-1"
"3736",870,"Q16_Part_1","python",16,20,30,"Male","25-29","Spain","Master’s degree","Data Scientist","0-1"
"3737",870,"Q16_Part_2","r",17,20,30,"Male","25-29","Spain","Master’s degree","Data Scientist","0-1"
"3738",870,"Q16_Part_3","sql",19,20,30,"Male","25-29","Spain","Master’s degree","Data Scientist","0-1"
"3739",871,"Q16_Part_2","r",17,70,80,"Male","35-39","United Kingdom of Great Britain and Northern Ireland","Master’s degree","Data Scientist","2-3"
"3740",872,"Q13_Part_1","jupyter",21,50,60,"Female","25-29","United Kingdom of Great Britain and Northern Ireland","Doctoral degree","Data Scientist","0-1"
"3741",872,"Q13_Part_1","ipython",22,50,60,"Female","25-29","United Kingdom of Great Britain and Northern Ireland","Doctoral degree","Data Scientist","0-1"
"3742",872,"Q16_Part_1","python",16,50,60,"Female","25-29","United Kingdom of Great Britain and Northern Ireland","Doctoral degree","Data Scientist","0-1"
"3743",872,"Q16_Part_2","r",17,50,60,"Female","25-29","United Kingdom of Great Britain and Northern Ireland","Doctoral degree","Data Scientist","0-1"
"3744",873,"Q13_Part_1","jupyter",21,50,60,"Male","25-29","United Kingdom of Great Britain and Northern Ireland","Master’s degree","Data Scientist","0-1"
"3745",873,"Q13_Part_1","ipython",22,50,60,"Male","25-29","United Kingdom of Great Britain and Northern Ireland","Master’s degree","Data Scientist","0-1"
"3746",873,"Q16_Part_1","python",16,50,60,"Male","25-29","United Kingdom of Great Britain and Northern Ireland","Master’s degree","Data Scientist","0-1"
"3747",873,"Q16_Part_2","r",17,50,60,"Male","25-29","United Kingdom of Great Britain and Northern Ireland","Master’s degree","Data Scientist","0-1"
"3748",873,"Q16_Part_3","sql",19,50,60,"Male","25-29","United Kingdom of Great Britain and Northern Ireland","Master’s degree","Data Scientist","0-1"
"3749",873,"Q16_Part_16","stata",25,50,60,"Male","25-29","United Kingdom of Great Britain and Northern Ireland","Master’s degree","Data Scientist","0-1"
"3750",874,"Q13_Part_1","jupyter",21,125,150,"Male","25-29","United Kingdom of Great Britain and Northern Ireland","Some college/university study without earning a bachelor’s degree","Data Scientist","2-3"
"3751",874,"Q13_Part_1","ipython",22,125,150,"Male","25-29","United Kingdom of Great Britain and Northern Ireland","Some college/university study without earning a bachelor’s degree","Data Scientist","2-3"
"3752",874,"Q13_Part_3","pycharm",23,125,150,"Male","25-29","United Kingdom of Great Britain and Northern Ireland","Some college/university study without earning a bachelor’s degree","Data Scientist","2-3"
"3753",874,"Q13_Part_13","spyder",24,125,150,"Male","25-29","United Kingdom of Great Britain and Northern Ireland","Some college/university study without earning a bachelor’s degree","Data Scientist","2-3"
"3754",874,"Q16_Part_1","python",16,125,150,"Male","25-29","United Kingdom of Great Britain and Northern Ireland","Some college/university study without earning a bachelor’s degree","Data Scientist","2-3"
"3755",874,"Q16_Part_2","r",17,125,150,"Male","25-29","United Kingdom of Great Britain and Northern Ireland","Some college/university study without earning a bachelor’s degree","Data Scientist","2-3"
"3756",874,"Q16_Part_3","sql",19,125,150,"Male","25-29","United Kingdom of Great Britain and Northern Ireland","Some college/university study without earning a bachelor’s degree","Data Scientist","2-3"
"3757",875,"Q13_Part_1","jupyter",21,100,125,"Male","25-29","United States of America","Master’s degree","Data Scientist","1-2"
"3758",875,"Q13_Part_1","ipython",22,100,125,"Male","25-29","United States of America","Master’s degree","Data Scientist","1-2"
"3759",875,"Q13_Part_3","pycharm",23,100,125,"Male","25-29","United States of America","Master’s degree","Data Scientist","1-2"
"3760",875,"Q16_Part_1","python",16,100,125,"Male","25-29","United States of America","Master’s degree","Data Scientist","1-2"
"3761",877,"Q13_Part_1","jupyter",21,10,20,"Male","30-34","Mexico","Professional degree","Data Scientist","2-3"
"3762",877,"Q13_Part_1","ipython",22,10,20,"Male","30-34","Mexico","Professional degree","Data Scientist","2-3"
"3763",877,"Q16_Part_1","python",16,10,20,"Male","30-34","Mexico","Professional degree","Data Scientist","2-3"
"3764",877,"Q16_Part_2","r",17,10,20,"Male","30-34","Mexico","Professional degree","Data Scientist","2-3"
"3765",877,"Q16_Part_16","stata",25,10,20,"Male","30-34","Mexico","Professional degree","Data Scientist","2-3"
"3766",878,"Q13_Part_1","jupyter",21,90,100,"Male","45-49","Brazil","Bachelor’s degree","Data Scientist","5-10"
"3767",878,"Q13_Part_1","ipython",22,90,100,"Male","45-49","Brazil","Bachelor’s degree","Data Scientist","5-10"
"3768",878,"Q13_Part_3","pycharm",23,90,100,"Male","45-49","Brazil","Bachelor’s degree","Data Scientist","5-10"
"3769",878,"Q13_Part_7","matlab",12,90,100,"Male","45-49","Brazil","Bachelor’s degree","Data Scientist","5-10"
"3770",878,"Q13_Part_13","spyder",24,90,100,"Male","45-49","Brazil","Bachelor’s degree","Data Scientist","5-10"
"3771",878,"Q16_Part_1","python",16,90,100,"Male","45-49","Brazil","Bachelor’s degree","Data Scientist","5-10"
"3772",879,"Q13_Part_1","jupyter",21,20,30,"Male","25-29","Argentina","Bachelor’s degree","Data Scientist","1-2"
"3773",879,"Q13_Part_1","ipython",22,20,30,"Male","25-29","Argentina","Bachelor’s degree","Data Scientist","1-2"
"3774",879,"Q13_Part_3","pycharm",23,20,30,"Male","25-29","Argentina","Bachelor’s degree","Data Scientist","1-2"
"3775",879,"Q13_Part_7","matlab",12,20,30,"Male","25-29","Argentina","Bachelor’s degree","Data Scientist","1-2"
"3776",879,"Q16_Part_1","python",16,20,30,"Male","25-29","Argentina","Bachelor’s degree","Data Scientist","1-2"
"3777",881,"Q13_Part_3","pycharm",23,10,20,"Male","40-44","Nigeria","Master’s degree","Data Scientist","2-3"
"3778",881,"Q13_Part_7","matlab",12,10,20,"Male","40-44","Nigeria","Master’s degree","Data Scientist","2-3"
"3779",881,"Q16_Part_1","python",16,10,20,"Male","40-44","Nigeria","Master’s degree","Data Scientist","2-3"
"3780",881,"Q16_Part_3","sql",19,10,20,"Male","40-44","Nigeria","Master’s degree","Data Scientist","2-3"
"3781",882,"Q13_Part_1","jupyter",21,30,40,"Male","30-34","Finland","Doctoral degree","Data Scientist","1-2"
"3782",882,"Q13_Part_1","ipython",22,30,40,"Male","30-34","Finland","Doctoral degree","Data Scientist","1-2"
"3783",882,"Q13_Part_7","matlab",12,30,40,"Male","30-34","Finland","Doctoral degree","Data Scientist","1-2"
"3784",882,"Q16_Part_1","python",16,30,40,"Male","30-34","Finland","Doctoral degree","Data Scientist","1-2"
"3785",882,"Q16_Part_2","r",17,30,40,"Male","30-34","Finland","Doctoral degree","Data Scientist","1-2"
"3786",882,"Q16_Part_3","sql",19,30,40,"Male","30-34","Finland","Doctoral degree","Data Scientist","1-2"
"3787",883,"Q16_Part_1","python",16,30,40,"Male","25-29","I do not wish to disclose my location","Doctoral degree","Data Scientist","5-10"
"3788",883,"Q16_Part_3","sql",19,30,40,"Male","25-29","I do not wish to disclose my location","Doctoral degree","Data Scientist","5-10"
"3789",885,"Q16_Part_2","r",17,125,150,"Male","40-44","United States of America","Master’s degree","Data Scientist","5-10"
"3790",885,"Q16_Part_3","sql",19,125,150,"Male","40-44","United States of America","Master’s degree","Data Scientist","5-10"
"3791",885,"Q16_Part_9","matlab",12,125,150,"Male","40-44","United States of America","Master’s degree","Data Scientist","5-10"
"3792",886,"Q13_Part_1","jupyter",21,80,90,"Male","45-49","Canada","Master’s degree","Data Scientist","15-20"
"3793",886,"Q13_Part_1","ipython",22,80,90,"Male","45-49","Canada","Master’s degree","Data Scientist","15-20"
"3794",886,"Q16_Part_3","sql",19,80,90,"Male","45-49","Canada","Master’s degree","Data Scientist","15-20"
"3795",887,"Q13_Part_1","jupyter",21,90,100,"Male","25-29","United States of America","Master’s degree","Data Scientist","0-1"
"3796",887,"Q13_Part_1","ipython",22,90,100,"Male","25-29","United States of America","Master’s degree","Data Scientist","0-1"
"3797",887,"Q13_Part_3","pycharm",23,90,100,"Male","25-29","United States of America","Master’s degree","Data Scientist","0-1"
"3798",887,"Q16_Part_1","python",16,90,100,"Male","25-29","United States of America","Master’s degree","Data Scientist","0-1"
"3799",887,"Q16_Part_2","r",17,90,100,"Male","25-29","United States of America","Master’s degree","Data Scientist","0-1"
"3800",887,"Q16_Part_3","sql",19,90,100,"Male","25-29","United States of America","Master’s degree","Data Scientist","0-1"
"3801",888,"Q13_Part_1","jupyter",21,150,200,"Male","30-34","United States of America","Master’s degree","Data Scientist","4-5"
"3802",888,"Q13_Part_1","ipython",22,150,200,"Male","30-34","United States of America","Master’s degree","Data Scientist","4-5"
"3803",888,"Q16_Part_1","python",16,150,200,"Male","30-34","United States of America","Master’s degree","Data Scientist","4-5"
"3804",888,"Q16_Part_16","stata",25,150,200,"Male","30-34","United States of America","Master’s degree","Data Scientist","4-5"
"3805",889,"Q13_Part_1","jupyter",21,150,200,"Male","30-34","United States of America","Doctoral degree","Data Scientist","5-10"
"3806",889,"Q13_Part_1","ipython",22,150,200,"Male","30-34","United States of America","Doctoral degree","Data Scientist","5-10"
"3807",889,"Q16_Part_1","python",16,150,200,"Male","30-34","United States of America","Doctoral degree","Data Scientist","5-10"
"3808",889,"Q16_Part_3","sql",19,150,200,"Male","30-34","United States of America","Doctoral degree","Data Scientist","5-10"
"3809",890,"Q13_Part_1","jupyter",21,50,60,"Female","25-29","France","Master’s degree","Data Scientist","0-1"
"3810",890,"Q13_Part_1","ipython",22,50,60,"Female","25-29","France","Master’s degree","Data Scientist","0-1"
"3811",890,"Q13_Part_3","pycharm",23,50,60,"Female","25-29","France","Master’s degree","Data Scientist","0-1"
"3812",890,"Q16_Part_1","python",16,50,60,"Female","25-29","France","Master’s degree","Data Scientist","0-1"
"3813",890,"Q16_Part_3","sql",19,50,60,"Female","25-29","France","Master’s degree","Data Scientist","0-1"
"3814",892,"Q16_Part_2","r",17,100,125,"Female","25-29","United States of America","Master’s degree","Data Scientist","0-1"
"3815",892,"Q16_Part_16","stata",25,100,125,"Female","25-29","United States of America","Master’s degree","Data Scientist","0-1"
"3816",893,"Q13_Part_1","jupyter",21,200,250,"Prefer not to say","30-34","United Kingdom of Great Britain and Northern Ireland","Bachelor’s degree","Data Scientist","3-4"
"3817",893,"Q13_Part_1","ipython",22,200,250,"Prefer not to say","30-34","United Kingdom of Great Britain and Northern Ireland","Bachelor’s degree","Data Scientist","3-4"
"3818",893,"Q13_Part_3","pycharm",23,200,250,"Prefer not to say","30-34","United Kingdom of Great Britain and Northern Ireland","Bachelor’s degree","Data Scientist","3-4"
"3819",893,"Q13_Part_13","spyder",24,200,250,"Prefer not to say","30-34","United Kingdom of Great Britain and Northern Ireland","Bachelor’s degree","Data Scientist","3-4"
"3820",893,"Q16_Part_1","python",16,200,250,"Prefer not to say","30-34","United Kingdom of Great Britain and Northern Ireland","Bachelor’s degree","Data Scientist","3-4"
"3821",893,"Q16_Part_3","sql",19,200,250,"Prefer not to say","30-34","United Kingdom of Great Britain and Northern Ireland","Bachelor’s degree","Data Scientist","3-4"
"3822",894,"Q13_Part_1","jupyter",21,100,125,"Male","35-39","United States of America","Master’s degree","Data Scientist","1-2"
"3823",894,"Q13_Part_1","ipython",22,100,125,"Male","35-39","United States of America","Master’s degree","Data Scientist","1-2"
"3824",894,"Q13_Part_3","pycharm",23,100,125,"Male","35-39","United States of America","Master’s degree","Data Scientist","1-2"
"3825",894,"Q16_Part_1","python",16,100,125,"Male","35-39","United States of America","Master’s degree","Data Scientist","1-2"
"3826",894,"Q16_Part_3","sql",19,100,125,"Male","35-39","United States of America","Master’s degree","Data Scientist","1-2"
"3827",896,"Q13_Part_1","jupyter",21,60,70,"Prefer to self-describe","30-34","Philippines","Master’s degree","Data Scientist","5-10"
"3828",896,"Q13_Part_1","ipython",22,60,70,"Prefer to self-describe","30-34","Philippines","Master’s degree","Data Scientist","5-10"
"3829",896,"Q13_Part_13","spyder",24,60,70,"Prefer to self-describe","30-34","Philippines","Master’s degree","Data Scientist","5-10"
"3830",896,"Q16_Part_1","python",16,60,70,"Prefer to self-describe","30-34","Philippines","Master’s degree","Data Scientist","5-10"
"3831",896,"Q16_Part_2","r",17,60,70,"Prefer to self-describe","30-34","Philippines","Master’s degree","Data Scientist","5-10"
"3832",896,"Q16_Part_3","sql",19,60,70,"Prefer to self-describe","30-34","Philippines","Master’s degree","Data Scientist","5-10"
"3833",897,"Q13_Part_1","jupyter",21,80,90,"Male","25-29","India","Master’s degree","Data Scientist","1-2"
"3834",897,"Q13_Part_1","ipython",22,80,90,"Male","25-29","India","Master’s degree","Data Scientist","1-2"
"3835",897,"Q13_Part_3","pycharm",23,80,90,"Male","25-29","India","Master’s degree","Data Scientist","1-2"
"3836",897,"Q16_Part_1","python",16,80,90,"Male","25-29","India","Master’s degree","Data Scientist","1-2"
"3837",897,"Q16_Part_2","r",17,80,90,"Male","25-29","India","Master’s degree","Data Scientist","1-2"
"3838",897,"Q16_Part_3","sql",19,80,90,"Male","25-29","India","Master’s degree","Data Scientist","1-2"
"3839",898,"Q13_Part_1","jupyter",21,90,100,"Female","22-24","United States of America","Master’s degree","Data Scientist","0-1"
"3840",898,"Q13_Part_1","ipython",22,90,100,"Female","22-24","United States of America","Master’s degree","Data Scientist","0-1"
"3841",898,"Q13_Part_3","pycharm",23,90,100,"Female","22-24","United States of America","Master’s degree","Data Scientist","0-1"
"3842",898,"Q13_Part_7","matlab",12,90,100,"Female","22-24","United States of America","Master’s degree","Data Scientist","0-1"
"3843",898,"Q13_Part_13","spyder",24,90,100,"Female","22-24","United States of America","Master’s degree","Data Scientist","0-1"
"3844",898,"Q16_Part_1","python",16,90,100,"Female","22-24","United States of America","Master’s degree","Data Scientist","0-1"
